"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-05-03 22:52:35","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-03 22:52:40","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-03 22:57:57","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 22:57:57","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 22:58:22","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 22:58:22","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-03 22:58:29","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-03 23:08:41","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:08:41","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:08:58","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:08:58","Info","Scan","kamelia","KTMMISLPJYOTIBH","","Scan started"
"2026-05-03 23:09:16","Success","Scan","kamelia","KTMMISLPJYOTIBH","","Scan completed successfully"
"2026-05-03 23:19:04","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:19:04","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:19:22","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:19:22","Info","Scan","kamelia","KTMMISLPJYOTIBH","","Scan started"
"2026-05-03 23:19:43","Success","Scan","kamelia","KTMMISLPJYOTIBH","","Scan completed successfully"
"2026-05-03 23:20:27","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-03 23:20:27","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-03 23:20:35","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
